order_id,ship_date,buyer_region,product_category,order_value_usd,buyer_tenure_yrs,new_buyer,payment_terms_days,route_risk_flag,rep_confidence_score,loss_recorded,loss_type,loss_amount_usd,days_to_loss_recorded,notes,days_observed,observation_window,loss_amount_reported,loss_amount_usd_imputed,route_risk_ordinal,pred_loss_proba,pred_severity_if_loss,expected_loss,risk_adjusted_value
677,2024-06-21,EU-South,pet_care,4563.82,4.1,0,90,high,0.46,0,none,0.0,,,367,164d+,1,0.0,2,0.40929020603815586,849.5244229371674,347.7020260983987,4216.117973901601
781,2024-06-29,EU-West,cleaning,9984.66,2.4,0,60,low,0.49,1,default,5622.36,35.0,buyer did not pay,359,164d+,1,5622.36,0,0.5799083829867632,1002.6049785759634,581.4190319004653,9403.240968099535
425,2024-09-21,EU-North,cleaning,14593.88,2.3,0,0,high,0.58,0,none,0.0,,,275,164d+,1,0.0,2,0.6322946441413607,630.5598675016677,398.6996270317905,14195.180372968209
293,2025-02-21,EU-South,home_appliance,9229.09,1.7,0,30,low,0.65,0,none,0.0,,,122,120-164d,1,0.0,0,0.1876781335620144,621.3187290275929,116.60793941102162,9112.482060588978
1066,2024-10-20,EU-South,cleaning,12219.39,1.1,0,0,low,0.82,0,none,0.0,,,246,164d+,1,0.0,0,0.2694840647508743,417.6930192011646,112.56161263239481,12106.828387367605
1242,2025-06-12,Unknown,cleaning,17028.79,3.5,0,90,high,0.43,1,freight_overrun,,100.0,,11,<30d,0,423.64,2,0.5965215060873887,557.2299269133274,332.3996352393036,16696.390364760697
330,2024-09-11,EU-West,beauty,13422.37,7.6,0,0,low,0.81,0,none,0.0,,,285,164d+,1,0.0,0,0.26750432010357317,484.5354219364696,129.61531861121327,13292.754681388788
430,2024-02-02,EU-South,beauty,6414.07,0.8,1,0,low,0.3,1,freight_overrun,261.93,62.0,carrier surcharge applied,507,164d+,1,261.93,0,0.7087411468639258,628.876279089535,445.7104952774353,5968.359504722564
1013,2024-10-17,EU-East,beauty,8124.01,1.9,0,30,medium,0.39,0,none,0.0,,,249,164d+,1,0.0,1,0.48791044217146795,566.7955310650318,276.54545818275164,7847.464541817249
80,2025-05-30,EU-North,beauty,17084.19,1.6,0,0,low,0.73,0,none,0.0,,,24,<30d,1,0.0,0,0.33306048580501224,490.1278570538326,163.24222217691909,16920.94777782308
1053,2024-04-29,EU-West,cleaning,7088.16,3.4,0,30,low,0.62,0,none,0.0,,,420,164d+,1,0.0,0,0.23548878794552225,717.3237344293068,168.92169678531315,6919.238303214686
938,2025-02-22,EU-West,beauty,39397.79,3.9,0,60,medium,0.75,0,none,0.0,,,121,120-164d,1,0.0,1,0.07985871545531764,140.99048808889512,11.259319270197427,39386.530680729804
835,2024-09-11,EU-North,cleaning,12762.73,7.2,0,30,low,0.47,1,return,256.53,102.0,,285,164d+,1,256.53,0,0.46520562612557503,728.0498782087083,338.6928994427308,12424.037100557269
750,2024-11-25,EU-South,home_appliance,11918.77,15.1,0,60,low,0.48,0,none,0.0,,,210,164d+,1,0.0,0,0.1632778439914702,813.7669831678002,132.87011852308143,11785.899881476918
891,2024-11-18,EU-West,pet_care,23361.83,2.9,0,90,medium,0.66,1,freight_overrun,311.47,43.0,,217,164d+,1,311.47,1,0.730214846657131,563.4010825094549,411.40383507110323,22950.4261649289
255,2024-01-24,EU-West,pet_care,9496.42,1.1,0,60,medium,0.29,0,none,0.0,,,516,164d+,1,0.0,1,0.3609995973444617,687.6318640657153,248.23482604894483,9248.185173951055
1361,2024-01-01,EU-North,cleaning,13432.01,2.4,0,30,high,0.43,0,none,0.0,,,539,164d+,1,0.0,2,0.6115423257067604,724.285582667923,442.9312897006177,12989.078710299382
137,2024-06-09,EU-South,cleaning,10741.67,2.1,0,90,low,0.3,0,none,0.0,,,379,164d+,1,0.0,0,0.4638431766872538,682.0856830547848,316.3807900010267,10425.289209998973
853,2024-11-01,EU-South,beauty,9559.46,6.5,0,30,low,0.61,0,none,0.0,,,234,164d+,1,0.0,0,0.16092980077389113,910.5645390183704,146.53696985599638,9412.923030144002
724,2024-04-30,EU-South,home_appliance,3681.78,3.0,0,0,medium,0.7,0,none,0.0,,,419,164d+,1,0.0,1,0.39750900132099376,482.02200722548963,191.60808670694522,3490.171913293055
860,2024-02-16,EU-East,beauty,6635.6,2.0,0,0,medium,0.65,0,none,0.0,,,493,164d+,1,0.0,1,0.3857741119917154,490.6465235792662,189.2787269356137,6446.321273064386
970,2024-03-22,EU-West,beauty,15030.88,9.6,0,90,low,0.29,0,none,0.0,,,458,164d+,1,0.0,0,0.44628107541457235,738.2642822265386,329.473377812227,14701.406622187773
497,2024-07-28,EU-East,cleaning,7049.33,1.8,0,90,medium,0.66,0,none,0.0,,,330,164d+,1,0.0,1,0.3771721832979706,493.2733759100164,186.04899615474145,6863.281003845258
951,2024-05-23,EU-East,home_appliance,62226.7,6.1,0,60,high,0.34,0,none,0.0,,,396,164d+,1,0.0,2,0.33440055771706734,239.79546209626292,80.1877362630122,62146.512263736986
806,2025-03-27,EU-West,beauty,13136.92,8.3,0,90,low,0.43,1,late_payment,467.11,74.0,payment delayed,88,60-90d,1,467.11,0,0.6398367156796599,778.6425148318209,498.2040693785432,12638.715930621456
130,2024-12-04,EU-East,home_appliance,28868.88,1.3,0,30,medium,0.57,1,late_payment,821.02,29.0,paid 40 days late,201,164d+,1,821.02,1,0.35715017873291555,896.3393859403415,320.1277718939447,28548.752228106056
338,2024-04-27,EU-North,home_appliance,5431.53,2.3,0,30,medium,0.58,0,none,0.0,,,422,164d+,1,0.0,1,0.4594843625623694,353.63185703560646,162.48830841175257,5269.041691588247
1388,2024-07-30,EU-West,beauty,9304.27,1.3,0,0,medium,0.82,0,none,0.0,,,328,164d+,1,0.0,1,0.34758086263696286,468.57574169067817,162.8679605076006,9141.4020394924
609,2025-01-26,EU-North,home_appliance,11844.8,3.8,0,60,medium,0.11,0,none,0.0,,,148,120-164d,1,0.0,1,0.6605594763098622,663.3219802472829,438.163619896966,11406.636380103033
196,2024-07-04,EU-West,cleaning,20732.75,4.2,0,30,low,0.62,0,none,0.0,,,354,164d+,1,0.0,0,0.20195703331031806,581.5794334483613,117.45405701352661,20615.295942986475
910,2024-09-05,EU-West,pet_care,7516.55,0.5,1,30,medium,0.36,0,none,0.0,,,291,164d+,1,0.0,1,0.6279175038524915,738.2008034679732,463.52920585551334,7053.020794144487
585,2024-03-25,EU-South,cleaning,11112.89,4.3,0,0,low,0.75,0,none,0.0,,,455,164d+,1,0.0,0,0.29193131243916565,616.0510876123851,179.844602536259,10933.04539746374
104,2024-01-13,EU-South,beauty,21316.68,0.4,1,60,medium,0.14,0,none,0.0,,,527,164d+,1,0.0,1,0.2626841206404827,615.5630887324754,161.69864866242972,21154.98135133757
1285,2024-01-13,EU-South,home_appliance,3829.08,0.9,1,60,low,0.05,0,none,0.0,,,527,164d+,1,0.0,0,0.4124930978422981,443.3569904244113,182.88169843020353,3646.1983015697965
1299,2024-02-13,EU-North,beauty,46128.83,6.3,0,60,low,0.31,0,none,0.0,,,496,164d+,1,0.0,0,0.1408290746372024,386.5378036892122,54.43576120584835,46074.39423879416
720,2025-01-22,EU-South,home_appliance,5114.26,9.5,0,60,medium,0.36,0,none,0.0,,,152,120-164d,1,0.0,1,0.4458117182816503,604.5847662063798,269.53097346937597,4844.729026530625
885,2024-12-18,EU-West,home_appliance,5332.64,6.2,0,60,low,0.54,0,none,0.0,,,187,164d+,1,0.0,0,0.1315415405609575,443.72326809810795,58.36804226836788,5274.271957731632
777,2025-01-02,EU-North,beauty,12704.73,2.6,0,30,low,0.5,0,none,0.0,,,172,164d+,1,0.0,0,0.38013451695192646,805.0237313990805,306.01730727022687,12398.712692729772
850,2024-03-12,EU-South,home_appliance,11409.99,2.4,0,0,medium,0.45,0,none,0.0,,,468,164d+,1,0.0,1,0.3631461795155619,710.6675799634911,258.0762165693119,11151.913783430688
895,2024-08-12,EU-North,home_appliance,6266.93,9.5,0,0,low,0.56,0,none,0.0,,,315,164d+,1,0.0,0,0.11346069691604597,924.789227039281,104.92723020032828,6162.002769799672
228,2024-02-14,EU-East,home_appliance,3229.35,3.7,0,30,medium,0.58,0,none,0.0,,,495,164d+,1,0.0,1,0.5568513511859431,470.01471840400035,261.7283310205481,2967.621668979452
1309,2024-07-15,Unknown,home_appliance,8815.9,5.5,0,60,low,0.24,0,none,0.0,,,343,164d+,1,0.0,0,0.21794086192012854,695.3021227384221,151.53474392450673,8664.365256075493
127,2024-04-02,EU-West,beauty,4627.39,2.7,0,60,low,0.74,0,none,0.0,,,447,164d+,1,0.0,0,0.33239188218513005,401.57677760017043,133.48086094836003,4493.9091390516405
406,2024-09-15,EU-South,cleaning,11832.86,4.0,0,60,low,0.67,1,default,5930.99,25.0,non-payment - escalated,281,164d+,1,5930.99,0,0.5248440280265203,1057.2602501180293,554.8967283442728,11277.963271655728
776,2025-01-15,EU-South,beauty,21015.3,3.4,0,0,low,0.3,0,none,0.0,,,159,120-164d,1,0.0,0,0.2746988873840805,546.2234207054439,150.04696593091197,20865.253034069086
822,2024-09-08,EU-East,beauty,5550.04,2.5,0,30,medium,0.68,0,none,0.0,,,288,164d+,1,0.0,1,0.38382400019170876,344.82334606915015,132.35147604775113,5417.688523952249
712,2024-12-21,EU-North,beauty,9638.99,3.2,0,30,high,0.35,0,none,0.0,,,184,164d+,1,0.0,2,0.49253295811935033,734.4185386780396,361.72533535278535,9277.264664647215
1313,2024-01-17,EU-East,home_appliance,18445.75,10.1,0,60,high,0.25,1,freight_overrun,287.48,88.0,container reweigh cost,523,164d+,1,287.48,2,0.8411679107539171,407.46283428193453,342.7446610228044,18103.005338977197
1061,2024-11-14,EU-South,pet_care,17808.67,1.6,0,30,medium,0.71,0,none,0.0,,,221,164d+,1,0.0,1,0.26973295598393443,591.5256856411967,159.55397172842353,17649.116028271575
304,2024-05-17,EU-East,cleaning,9105.92,2.9,0,0,medium,0.54,1,freight_overrun,812.48,117.0,extra freight billed,402,164d+,1,812.48,1,0.6446494513800881,663.5287712632899,427.74345836978375,8678.176541630217
268,2024-08-04,EU-West,home_appliance,7159.78,1.4,0,0,low,0.66,0,none,0.0,,,323,164d+,1,0.0,0,0.18028553564909727,660.5066803845195,119.07980067293019,7040.70019932707
546,2024-10-07,EU-East,pet_care,24665.47,1.8,0,0,medium,0.8,0,none,0.0,,,259,164d+,1,0.0,1,0.04364973116529728,460.65818187452453,20.107605797917618,24645.362394202082
213,2024-02-04,EU-West,cleaning,4364.36,10.4,0,0,low,0.39,0,none,0.0,,,505,164d+,1,0.0,0,0.188052178788847,767.3708695727255,144.30576396224316,4220.054236037757
897,2024-06-02,EU-West,cleaning,8777.84,4.9,0,60,medium,0.65,0,none,0.0,,,386,164d+,1,0.0,1,0.43486290178828185,685.8203220422267,298.2378153486567,8479.602184651343
917,2025-04-19,EU-West,home_appliance,15310.65,1.5,0,30,medium,0.48,0,none,0.0,,"minor delay, no cost",65,60-90d,1,0.0,1,0.34441404584049234,724.2991617532649,249.45880469831917,15061.19119530168
676,2025-06-12,EU-West,beauty,7702.93,4.7,0,30,medium,0.41,0,none,0.0,,,11,<30d,1,0.0,1,0.3976685000369636,682.0465808903847,271.2284407780188,7431.701559221981
815,2024-01-02,EU-West,pet_care,20407.68,4.4,0,30,medium,0.44,0,none,0.0,,,538,164d+,1,0.0,1,0.25498866300259126,581.2904575506319,148.22247658700016,20259.457523413
343,2024-03-11,EU-South,home_appliance,7140.29,2.1,0,30,low,0.72,0,none,0.0,,,469,164d+,1,0.0,0,0.31461086720470244,430.38367936335544,135.40338259525586,7004.886617404744
550,2024-10-31,EU-East,pet_care,20979.07,4.5,0,0,low,0.55,0,none,0.0,,,235,164d+,1,0.0,0,0.07822235653743952,530.2952723716941,41.480945865577254,20937.589054134423
967,2025-06-04,EU-South,home_appliance,14266.25,2.2,0,30,high,0.48,0,none,0.0,,,19,<30d,1,0.0,2,0.5636632587027504,632.2653179017427,356.3847294532267,13909.865270546774
296,2024-04-23,EU-South,beauty,12708.04,2.0,0,30,medium,0.36,1,freight_overrun,415.05,82.0,container reweigh cost,426,164d+,1,415.05,1,0.5271859534654939,655.9662365400015,345.81618585151244,12362.223814148489
696,2024-03-27,EU-East,home_appliance,10668.05,0.7,1,0,low,0.47,0,none,0.0,,,453,164d+,1,0.0,0,0.3522673032349404,555.135055904943,195.55592907481213,10472.494070925188
74,2025-02-25,EU-West,beauty,7668.68,8.5,0,60,medium,0.67,0,none,0.0,,,118,90-120d,1,0.0,1,0.5383575743906529,886.949905715995,477.49619984728133,7191.183800152719
606,2025-05-02,EU-North,pet_care,17111.22,7.1,0,30,low,0.66,0,none,0.0,,,52,30-60d,1,0.0,0,0.3598569898342817,964.7497536449866,347.17194229004974,16764.04805770995
105,2024-11-26,EU-North,pet_care,14857.75,3.1,0,30,low,0.58,0,none,0.0,,,209,164d+,1,0.0,0,0.4176252948801481,904.6433486803381,377.8019452539909,14479.94805474601
646,2024-09-13,EU-South,home_appliance,6196.65,2.1,0,30,low,0.43,0,none,0.0,,"minor delay, no cost",283,164d+,1,0.0,0,0.20266570137142992,721.1219542001719,146.146686622314,6050.503313377686
1365,2024-09-17,EU-East,home_appliance,5740.57,9.1,0,0,low,0.69,0,none,0.0,,,279,164d+,1,0.0,0,0.11971911276716063,676.6958621050112,81.01342822442082,5659.556571775579
1041,2024-04-22,EU-West,pet_care,9416.16,8.5,0,0,low,0.59,1,dispute,,18.0,,427,164d+,0,1348.18,0,0.4088043702348756,796.6776031173907,325.6852858226351,9090.474714177364
440,2025-06-19,EU-North,cleaning,11203.53,4.0,0,0,low,0.55,0,none,0.0,,,4,<30d,1,0.0,0,0.33213182177523654,841.0211411627984,279.3298837658886,10924.200116234111
1020,2024-11-25,EU-East,pet_care,4063.1,9.5,0,30,medium,0.55,0,none,0.0,,,210,164d+,1,0.0,1,0.29195044678661947,630.7811011900062,184.15682431697815,3878.9431756830218
92,2024-02-01,EU-North,pet_care,56712.44,5.2,0,30,medium,0.58,0,none,0.0,,,508,164d+,1,0.0,1,0.2868007133806,478.2312132353793,137.1570531167766,56575.28294688323
1113,2024-02-07,EU-North,home_appliance,14969.57,12.0,0,60,medium,0.29,0,none,0.0,,,502,164d+,1,0.0,1,0.6998912582207949,501.06666898395207,350.6921814076808,14618.877818592318
1217,2024-05-27,EU-West,home_appliance,10078.64,7.8,0,0,medium,0.53,0,none,0.0,,,392,164d+,1,0.0,1,0.5266117935443081,836.128642308017,440.31520395959205,9638.324796040408
909,2025-04-01,EU-West,beauty,26800.25,4.0,0,60,medium,0.26,0,none,0.0,,,83,60-90d,1,0.0,1,0.3911757788266723,1076.1942337603366,420.98111755997354,26379.268882440025
103,2024-08-08,EU-West,beauty,8799.83,3.4,0,60,medium,0.27,0,none,0.0,,,319,164d+,1,0.0,1,0.5812414399921562,692.6688480053646,402.60783865234606,8397.222161347654
239,2025-03-25,EU-West,home_appliance,5715.97,3.4,0,30,high,0.57,1,default,,55.0,buyer did not pay,90,60-90d,0,5930.99,2,0.6261207695057633,2152.5662199678522,1347.7664180583838,4368.203581941616
1184,2024-03-04,EU-West,home_appliance,7932.41,3.2,0,30,medium,0.8,0,none,0.0,,,476,164d+,1,0.0,1,0.28941569363649394,500.4171986317721,144.8285906496455,7787.581409350354
943,2024-08-07,EU-West,cleaning,6353.25,5.7,0,60,low,0.42,0,none,0.0,,,320,164d+,1,0.0,0,0.18692980641491294,722.2240174862053,135.00519577689707,6218.244804223103
939,2024-06-24,EU-South,beauty,4755.01,6.1,0,90,medium,0.45,0,none,0.0,,,364,164d+,1,0.0,1,0.18563083942356814,652.8585669225631,121.19068380270313,4633.819316197297
6,2025-01-09,EU-South,home_appliance,2854.19,11.6,0,60,low,0.27,1,dispute,915.96,29.0,buyer disputes invoice,165,164d+,1,915.96,0,0.8425771192551251,679.6215964549368,572.6336069245698,2281.55639307543
1262,2024-07-09,EU-East,beauty,4116.2,2.4,0,30,low,0.4,0,none,0.0,,,349,164d+,1,0.0,0,0.1748714741381148,586.4445188397816,102.55241750973005,4013.64758249027
966,2025-05-29,EU-East,cleaning,5728.26,2.8,0,90,low,0.43,0,none,0.0,,,25,<30d,1,0.0,0,0.4498317895941068,1148.9860451481559,516.8504489076502,5211.40955109235
19,2024-01-01,EU-South,pet_care,15477.33,1.8,0,30,medium,0.4,0,none,0.0,,,539,164d+,1,0.0,1,0.45524219201557503,668.657245288742,304.40099005234293,15172.929009947657
122,2024-11-16,EU-North,beauty,5308.94,0.8,1,30,medium,0.4,0,none,0.0,,,219,164d+,1,0.0,1,0.4123300232618372,401.5476269579725,165.57014236431633,5143.369857635684
662,2024-10-21,EU-South,home_appliance,7002.08,7.3,0,0,low,0.58,0,none,0.0,,,245,164d+,1,0.0,0,0.38676292632594705,909.7899437653884,351.87302099262047,6650.206979007379
1172,2024-05-16,EU-North,beauty,3471.48,3.8,0,30,medium,0.64,0,none,0.0,,,403,164d+,1,0.0,1,0.4981387381753074,472.02728930037705,235.1350782764006,3236.3449217235993
275,2024-07-30,EU-North,cleaning,7370.15,5.0,0,0,low,0.88,0,none,0.0,,,328,164d+,1,0.0,0,0.19317568795612663,499.90831053412523,96.57013180241464,7273.579868197585
434,2024-02-02,EU-South,home_appliance,16026.97,2.1,0,30,low,0.46,0,none,0.0,,,507,164d+,1,0.0,0,0.2911759599609591,672.9899124066213,195.95848378903972,15831.01151621096
812,2024-07-27,EU-West,beauty,14733.97,4.9,0,60,medium,0.42,0,none,0.0,,,331,164d+,1,0.0,1,0.41786588585000384,684.0112118677105,285.8249509784355,14448.145049021565
1300,2025-03-06,EU-West,pet_care,9775.96,2.5,0,60,low,0.31,0,none,0.0,,,109,90-120d,1,0.0,0,0.43250381661382226,732.0006435864384,316.5930721149088,9459.36692788509
1314,2024-02-27,EU-West,home_appliance,9233.12,6.2,0,60,medium,0.53,0,none,0.0,,,482,164d+,1,0.0,1,0.44238927577857673,781.9095836674842,345.9084144429868,8887.211585557014
182,2024-08-11,EU-South,home_appliance,18741.71,0.9,1,30,medium,0.23,0,none,0.0,,,316,164d+,1,0.0,1,0.6514436023409934,540.3447556435376,352.00413412249,18389.70586587751
185,2025-06-04,EU-North,cleaning,4059.98,7.0,0,0,low,0.46,0,none,0.0,,,19,<30d,1,0.0,0,0.02606846015132671,599.007872497801,15.615212854539918,4044.36478714546
407,2025-02-28,EU-West,home_appliance,7491.73,5.5,0,30,low,0.69,0,none,0.0,,,115,90-120d,1,0.0,0,0.16647163762096628,795.479850997303,132.42483349000327,7359.3051665099965
866,2024-07-04,Unknown,home_appliance,27466.42,5.3,0,60,medium,0.1,0,none,0.0,,,354,164d+,1,0.0,1,0.2853479717460562,711.7263044825631,203.08965742241543,27263.33034257758
521,2025-01-28,EU-South,beauty,5358.31,0.4,1,60,low,0.06,0,none,0.0,,,146,120-164d,1,0.0,0,0.4022694809129717,351.87481073308317,141.54849745994753,5216.761502540053
1004,2025-01-24,EU-West,pet_care,5823.59,6.2,0,90,low,0.52,0,none,0.0,,,150,120-164d,1,0.0,0,0.2944805848019751,877.8001465145355,258.49510048485985,5565.09489951514
381,2024-05-08,EU-East,home_appliance,5558.64,4.6,0,0,low,0.45,0,none,0.0,,,411,164d+,1,0.0,0,0.08487730655400127,338.22149048304607,28.707329130880726,5529.93267086912
428,2024-08-29,EU-South,beauty,12560.45,5.1,0,30,low,0.69,0,none,0.0,,,298,164d+,1,0.0,0,0.2386397698188163,911.1423349539587,217.4347970855915,12343.01520291441
79,2025-03-16,EU-East,beauty,3555.6,2.3,0,30,low,0.77,0,none,0.0,,,99,90-120d,1,0.0,0,0.31015913647386856,313.70678721593424,97.2990262288858,3458.300973771114
1010,2025-03-19,EU-East,pet_care,18582.95,6.5,0,30,low,0.82,0,none,0.0,,,96,90-120d,1,0.0,0,0.05617245477198343,292.9967684956955,16.458347726661756,18566.49165227334
1372,2024-08-20,EU-South,cleaning,10105.99,5.7,0,0,low,0.65,0,none,0.0,,,307,164d+,1,0.0,0,0.22853684219762632,915.4350004558213,209.21062424135602,9896.779375758644
608,2025-04-29,EU-West,home_appliance,8411.4,4.2,0,30,low,0.62,0,none,0.0,,,55,30-60d,1,0.0,0,0.21713357501667166,681.5974150726693,147.99768345685092,8263.402316543148
1236,2025-01-17,EU-West,beauty,32550.73,5.3,0,60,medium,0.36,0,none,0.0,,,157,120-164d,1,0.0,1,0.11867254778784347,378.29058108927705,44.892707062008306,32505.83729293799
1385,2024-09-23,EU-South,home_appliance,4914.82,1.3,0,60,high,0.71,1,freight_overrun,897.21,16.0,container reweigh cost,273,164d+,1,897.21,2,0.7537630636817249,649.3775159513323,489.4767859095044,4425.343214090495
1268,2024-10-31,EU-South,home_appliance,7980.29,3.1,0,60,low,0.28,1,late_payment,275.61,78.0,,235,164d+,1,275.61,0,0.5876505392540318,677.8780115850686,398.3553790564164,7581.9346209435835
1058,2024-10-15,EU-West,home_appliance,8779.17,7.2,0,60,low,0.51,0,none,0.0,,,251,164d+,1,0.0,0,0.3034784277110962,832.3527079477293,252.60109110905012,8526.56890889095
1092,2024-09-22,EU-North,beauty,4502.3,5.0,0,0,medium,0.85,0,none,0.0,,,274,164d+,1,0.0,1,0.22498879947813769,424.01920363980605,95.39957158259595,4406.900428417404
1102,2024-06-27,EU-West,cleaning,8789.29,8.6,0,30,high,0.58,0,none,0.0,,,361,164d+,1,0.0,2,0.5704068404750963,992.6370135345036,566.2069426288516,8223.08305737115
1130,2024-12-28,EU-South,cleaning,31728.27,0.8,1,60,medium,0.09,0,none,0.0,,,177,164d+,1,0.0,1,0.32217028630772443,348.8880966417841,112.40137798444061,31615.86862201556
1223,2024-04-07,EU-South,home_appliance,24752.16,5.1,0,30,low,0.62,0,none,0.0,,,442,164d+,1,0.0,0,0.2527552567829998,1374.9747724078152,347.53210167008405,24404.627898329916
959,2024-11-11,EU-East,pet_care,6066.42,5.8,0,30,medium,0.65,0,none,0.0,,,224,164d+,1,0.0,1,0.36423567905037124,581.7508591717049,211.8944192285428,5854.5255807714575
560,2025-02-06,EU-East,cleaning,9483.93,5.9,0,30,medium,0.54,0,none,0.0,,,137,120-164d,1,0.0,1,0.4824245687670457,626.616413927253,302.29515327120765,9181.634846728793
847,2024-06-30,EU-West,home_appliance,12287.06,5.7,0,60,low,0.51,0,none,0.0,,buyer queried ETA,358,164d+,1,0.0,0,0.28324405975380323,803.6804439227134,227.63771168140815,12059.422288318592
691,2025-05-25,EU-West,beauty,36827.33,1.2,0,30,low,0.51,0,none,0.0,,,29,<30d,1,0.0,0,0.06505309885000886,413.764893828937,26.916688538917256,36800.41331146108
1377,2024-01-20,EU-North,cleaning,5619.28,3.8,0,60,high,0.36,0,none,0.0,,,520,164d+,1,0.0,2,0.6614002506631521,479.73082147664104,317.29408557549027,5301.985914424509
1298,2024-06-04,EU-West,home_appliance,11082.96,10.6,0,0,medium,0.45,0,none,0.0,,,384,164d+,1,0.0,1,0.43661005051508484,724.8990616376342,316.49821591994504,10766.461784080055
437,2024-07-05,EU-West,home_appliance,17047.61,3.5,0,30,medium,0.74,0,none,0.0,,,353,164d+,1,0.0,1,0.41908073807172375,429.5798026608214,180.02862075980246,16867.581379240197
491,2024-07-12,EU-North,home_appliance,15228.28,6.2,0,30,medium,0.71,0,none,0.0,,,346,164d+,1,0.0,1,0.3759259229061158,838.3471334419816,315.15641985487355,14913.123580145128
1390,2024-06-16,EU-West,beauty,7998.29,5.2,0,30,medium,0.6,0,none,0.0,,,372,164d+,1,0.0,1,0.3794381081191897,674.3839378077745,255.88696550775126,7742.4030344922485
1277,2024-10-29,EU-West,beauty,11155.29,5.9,0,30,medium,0.51,0,none,0.0,,,237,164d+,1,0.0,1,0.42301432222578683,817.9178484358106,345.99096429244827,10809.299035707552
70,2025-04-12,EU-East,home_appliance,2589.2,4.5,0,90,medium,0.3,0,none,0.0,,,72,60-90d,1,0.0,1,0.8128881925755299,286.38174450502515,232.7963386773171,2356.4036613226826
809,2024-02-23,EU-East,home_appliance,30449.91,0.5,1,0,low,0.25,0,none,0.0,,,486,164d+,1,0.0,0,0.6356187504677465,415.8701846340672,264.3348871138968,30185.575112886105
1185,2024-04-12,EU-West,home_appliance,4577.3,4.6,0,0,low,0.37,0,none,0.0,,,437,164d+,1,0.0,0,0.14894931514295412,531.88691736035,79.22419207432117,4498.075807925679
12,2025-01-16,EU-South,pet_care,16727.94,4.7,0,30,medium,0.7,0,none,0.0,,,158,120-164d,1,0.0,1,0.5136185430039573,1002.0498088366814,514.6713628320903,16213.268637167908
145,2025-01-08,EU-East,beauty,16758.63,0.8,1,30,low,0.0,0,none,0.0,,,166,164d+,1,0.0,0,0.6472830420192518,598.4720958167703,387.38083874391623,16371.249161256084
918,2025-04-22,EU-West,cleaning,12626.51,0.8,1,30,low,0.17,0,none,0.0,,,62,60-90d,1,0.0,0,0.5196057163556008,657.0104887472991,341.38640565868377,12285.123594341316
640,2024-04-30,EU-South,cleaning,8140.0,2.6,0,30,low,0.64,0,none,0.0,,,419,164d+,1,0.0,0,0.27544357490270416,617.5131719515844,170.09003563185266,7969.9099643681475
177,2025-04-12,Unknown,cleaning,12710.14,1.9,0,90,low,0.68,1,dispute,1738.47,65.0,chargeback pending,72,60-90d,1,1738.47,0,0.6737023416864198,799.8367302327092,538.8518781245855,12171.288121875414
995,2025-01-20,EU-South,beauty,72526.41,4.6,0,60,low,0.19,0,none,0.0,,,154,120-164d,1,0.0,0,0.22504930242019694,390.99468915827225,87.9930820450709,72438.41691795494
441,2025-01-14,EU-South,home_appliance,15351.63,0.6,1,0,low,0.49,1,return,880.19,51.0,buyer returned partial shipment,160,120-164d,1,880.19,0,0.8017228545163331,862.1588124086903,691.212424130707,14660.417575869293
522,2024-03-28,EU-West,home_appliance,7814.99,6.7,0,30,low,0.52,0,none,0.0,,,452,164d+,1,0.0,0,0.07361271701306846,772.3377191134242,56.85387795561525,7758.136122044384
1378,2024-11-09,EU-South,beauty,6463.14,1.3,0,90,medium,0.55,0,none,0.0,,,226,164d+,1,0.0,1,0.5165554753015077,781.3636587166538,403.61767611170615,6059.5223238882945
1005,2025-02-08,EU-North,pet_care,2993.27,5.6,0,60,medium,0.51,0,none,0.0,,,135,120-164d,1,0.0,1,0.3277587480095033,714.6362181201445,234.22827213330484,2759.041727866695
144,2024-12-07,EU-East,home_appliance,18502.46,7.3,0,60,high,0.52,1,freight_overrun,142.02,32.0,,198,164d+,1,142.02,2,0.7750853919110227,431.8675979164795,334.73426638476644,18167.725733615232
754,2024-02-19,EU-East,cleaning,5070.94,6.5,0,0,medium,0.5,0,none,0.0,,,490,164d+,1,0.0,1,0.668279958980728,491.1660134481229,328.23640331983927,4742.70359668016
520,2024-07-04,EU-South,pet_care,31288.67,1.5,0,0,low,0.61,0,none,0.0,,,354,164d+,1,0.0,0,0.12522463226968755,375.42230918040315,47.01212061295293,31241.657879387047
823,2025-06-16,EU-West,beauty,16356.95,2.2,0,30,low,0.21,0,none,0.0,,,7,<30d,1,0.0,0,0.3348214240207874,686.1588324637382,229.74067738994972,16127.209322610051
429,2024-08-24,EU-West,pet_care,5360.21,0.6,1,60,low,0.25,0,none,0.0,,,303,164d+,1,0.0,0,0.3488845119779303,408.15882239080133,142.40029155930145,5217.809708440698
613,2025-03-27,EU-South,home_appliance,10357.44,4.8,0,60,high,0.52,0,none,0.0,,,88,60-90d,1,0.0,2,0.6040703448971085,900.0817042395569,543.7126655155663,9813.727334484434
1033,2024-12-29,EU-East,beauty,7276.28,0.9,1,30,high,0.29,0,none,0.0,,,176,164d+,1,0.0,2,0.6049355698445769,701.4298371407284,424.3198582367153,6851.960141763285
