order_id,ship_date,buyer_region,product_category,order_value_usd,buyer_tenure_yrs,new_buyer,payment_terms_days,route_risk_flag,rep_confidence_score,loss_recorded,loss_type,loss_amount_usd,days_to_loss_recorded,notes
1347,2024-05-10,,home_appliance,20299.12,0.4,1,0,low,0.58,0,none,0.0,,
77,2024-04-28,EU-West,beauty,9947.19,1.8,0,30,low,0.61,0,none,0.0,,
1291,2024-07-04,EU-East,pet_care,8793.34,1.4,0,60,low,0.51,0,none,0.0,,
1126,2024-03-29,EU-East,home_appliance,31254.36,3.2,0,60,medium,0.27,0,none,0.0,,
372,2024-12-31,EU-West,cleaning,5602.22,1.5,0,30,medium,0.55,0,none,0.0,,"minor delay, no cost"
181,2025-03-30,EU-South,pet_care,4847.26,1.4,0,0,medium,0.46,1,late_payment,223.06,66.0,
1248,2024-08-07,EU-West,cleaning,6403.47,2.1,0,60,medium,0.47,1,freight_overrun,522.83,15.0,extra freight billed
578,2025-03-01,EU-East,pet_care,18109.75,2.3,0,30,low,0.49,0,none,0.0,,
937,2024-02-13,EU-South,pet_care,3817.26,3.9,0,0,low,0.89,0,none,0.0,,
1149,2024-09-07,EU-East,home_appliance,4980.27,6.5,0,0,low,0.57,0,none,0.0,,
1038,2024-06-15,EU-East,cleaning,5138.8,8.9,0,30,medium,0.61,0,none,0.0,,
1201,2025-03-09,EU-East,beauty,10380.36,2.6,0,90,medium,0.62,0,none,0.0,,
1386,2024-10-05,EU-West,cleaning,12704.34,1.8,0,30,medium,0.56,0,none,0.0,,
894,2024-04-06,EU-West,home_appliance,22775.04,5.5,0,30,medium,0.5,0,none,0.0,,
590,2024-07-10,EU-West,home_appliance,10351.59,6.6,0,0,medium,0.7,0,none,0.0,,
1046,2025-01-08,EU-West,beauty,25493.45,3.3,0,30,low,0.66,0,none,0.0,,
786,2024-12-09,EU-West,home_appliance,3261.94,2.7,0,30,low,0.44,0,none,0.0,,
1070,2025-06-01,,home_appliance,11063.07,3.5,0,30,low,0.69,0,none,0.0,,
312,2024-10-09,EU-East,beauty,26808.97,5.7,0,0,low,0.51,0,none,0.0,,
302,2025-06-05,EU-West,pet_care,9410.68,2.6,0,60,medium,0.38,0,none,0.0,,
723,2024-11-17,EU-West,home_appliance,10628.29,8.1,0,60,medium,0.45,0,none,0.0,,
690,2025-01-06,EU-East,beauty,14293.6,2.2,0,30,low,0.48,1,freight_overrun,520.08,72.0,carrier surcharge applied
813,2024-01-10,EU-South,pet_care,5884.78,0.5,1,30,low,0.07,1,return,,83.0,
38,2024-07-09,EU-East,beauty,62587.35,4.2,0,30,medium,0.48,0,none,0.0,,
354,2025-02-14,EU-East,pet_care,6213.36,1.0,0,0,high,0.6,0,none,0.0,,buyer queried ETA
1283,2025-01-18,EU-East,home_appliance,11347.66,2.6,0,30,low,0.58,0,none,0.0,,
715,2024-07-12,EU-North,home_appliance,38507.44,5.6,0,30,medium,0.53,0,none,0.0,,
237,2025-02-06,EU-East,beauty,10757.8,4.3,0,30,low,0.67,0,none,0.0,,
1164,2024-11-13,EU-West,beauty,15736.97,3.7,0,90,high,0.26,0,none,0.0,,
730,2024-11-12,EU-East,home_appliance,2624.93,4.4,0,60,medium,0.35,0,none,0.0,,
1150,2025-05-27,EU-South,home_appliance,7409.19,7.7,0,60,high,0.21,1,dispute,3895.52,106.0,quality complaint raised
952,2025-06-15,EU-West,pet_care,25466.5,4.3,0,30,high,0.77,0,none,0.0,,
500,2024-07-01,EU-East,home_appliance,16628.9,2.2,0,30,medium,0.56,0,none,0.0,,
1152,2025-03-22,EU-South,beauty,5954.48,2.8,0,30,low,0.82,0,none,0.0,,
554,2024-02-03,EU-South,pet_care,12017.76,0.7,1,60,low,0.04,0,none,0.0,,
56,2024-12-24,EU-North,home_appliance,6895.28,3.9,0,90,low,0.27,1,return,423.39,63.0,QC reject on arrival
303,2024-03-04,EU-East,beauty,23903.83,4.2,0,60,high,0.13,0,none,0.0,,
795,2024-12-28,,beauty,24708.43,6.1,0,60,medium,0.62,0,none,0.0,,
287,2024-05-16,EU-West,beauty,8784.23,5.5,0,60,medium,0.47,0,none,0.0,,
1064,2024-08-28,EU-North,beauty,5859.83,6.7,0,30,low,0.67,0,none,0.0,,
220,2024-10-18,EU-West,home_appliance,10717.78,5.3,0,30,low,0.51,0,none,0.0,,
881,2024-08-24,EU-East,beauty,12628.89,7.2,0,60,low,0.47,0,none,0.0,,
388,2024-03-21,,cleaning,14612.49,4.2,0,30,low,0.76,0,none,0.0,,
1021,2024-06-11,EU-South,home_appliance,13068.0,5.4,0,30,low,0.63,0,none,0.0,,
391,2025-03-22,EU-North,cleaning,5953.29,5.8,0,0,low,0.28,1,return,720.15,35.0,
1119,2024-06-01,EU-West,beauty,4427.49,2.5,0,0,low,0.55,1,dispute,1252.79,58.0,chargeback pending
353,2024-07-13,,pet_care,23546.02,7.9,0,30,low,0.39,0,none,0.0,,
194,2024-04-27,EU-South,beauty,18192.65,0.6,1,60,low,0.07,1,freight_overrun,548.53,45.0,container reweigh cost
236,2024-03-08,EU-South,beauty,6575.98,6.1,0,30,medium,0.64,0,none,0.0,,
1203,2024-10-25,EU-South,beauty,10728.15,0.8,1,30,low,0.3,0,none,0.0,,
695,2025-02-04,EU-South,pet_care,7796.05,4.5,0,30,low,0.51,0,none,0.0,,
481,2024-07-29,EU-East,beauty,47281.06,1.4,0,30,low,0.96,0,none,0.0,,
568,2024-01-13,EU-West,pet_care,14202.47,0.8,1,30,medium,0.46,0,none,0.0,,
117,2025-04-25,EU-North,home_appliance,5567.36,4.6,0,0,low,0.6,0,none,0.0,,
1332,2024-04-25,EU-East,home_appliance,2099.18,2.5,0,60,medium,0.42,0,none,0.0,,
654,2025-02-13,EU-West,pet_care,2955.36,6.7,0,30,medium,0.39,0,none,0.0,,
1169,2024-03-20,EU-South,cleaning,3240.84,5.4,0,60,medium,0.5,0,none,0.0,,
1295,2025-03-07,EU-West,pet_care,14929.29,2.0,0,60,medium,0.24,0,none,0.0,,
758,2025-04-26,EU-South,home_appliance,9611.75,4.6,0,0,low,0.69,0,none,0.0,,
445,2025-03-24,EU-West,home_appliance,6012.3,3.3,0,0,high,0.61,0,none,0.0,,
1089,2024-06-10,EU-East,home_appliance,17997.14,2.8,0,0,low,0.85,0,none,0.0,,
121,2024-06-14,EU-East,home_appliance,7803.1,6.1,0,90,high,0.43,1,return,618.99,55.0,
1072,2024-11-12,EU-North,pet_care,13126.17,3.1,0,30,medium,0.56,0,none,0.0,,
1198,2025-01-29,EU-North,beauty,11453.55,3.9,0,60,medium,0.35,0,none,0.0,,
1048,2025-02-23,EU-North,beauty,4226.12,8.8,0,60,low,0.58,0,none,0.0,,
63,2024-08-07,EU-East,home_appliance,8252.49,9.0,0,30,high,0.76,0,none,0.0,,
744,2024-05-28,EU-West,pet_care,18444.89,4.0,0,30,medium,0.64,0,none,0.0,,
919,2024-11-19,EU-West,beauty,8408.55,2.4,0,60,low,0.65,0,none,0.0,,
454,2024-11-14,EU-West,cleaning,5567.58,3.2,0,0,medium,0.66,0,none,0.0,,
516,2025-05-27,EU-West,home_appliance,19463.39,1.9,0,30,medium,0.81,0,none,0.0,,
571,2024-03-15,EU-West,home_appliance,4884.02,1.4,0,90,low,0.52,0,none,0.0,,
224,2025-01-27,EU-South,home_appliance,9708.88,6.8,0,30,low,1.0,0,none,0.0,,
1028,2024-02-01,EU-West,cleaning,22444.98,0.4,1,30,high,0.4,0,none,0.0,,
614,2025-05-08,EU-South,beauty,13282.81,2.1,0,0,high,0.68,0,none,0.0,,
844,2024-12-05,EU-East,home_appliance,41696.88,2.1,0,60,low,0.48,0,none,0.0,,
222,2025-05-13,EU-East,beauty,38780.02,3.1,0,0,low,0.63,0,none,0.0,,
985,2024-11-09,EU-West,home_appliance,19045.31,4.7,0,90,medium,0.32,1,late_payment,,34.0,
517,2024-10-18,EU-West,cleaning,7636.85,2.0,0,0,medium,0.4,0,none,0.0,,
466,2025-02-10,EU-North,pet_care,21442.85,2.7,0,0,low,0.68,0,none,0.0,,
53,2024-06-03,EU-North,pet_care,27881.35,3.4,0,30,low,0.65,0,none,0.0,,
1280,2024-11-06,EU-East,home_appliance,19482.76,1.1,0,30,low,0.56,0,none,0.0,,
486,2024-09-18,EU-East,home_appliance,2721.98,7.0,0,30,low,0.31,0,none,0.0,,
876,2024-05-21,EU-South,home_appliance,7155.16,3.8,0,60,low,0.46,0,none,0.0,,
1331,2025-05-08,EU-North,home_appliance,9266.87,3.5,0,0,high,0.66,0,none,0.0,,
819,2024-02-07,,pet_care,8534.89,4.2,0,30,low,0.36,0,none,0.0,,
387,2024-04-09,EU-North,home_appliance,11729.37,5.2,0,60,low,0.49,0,none,0.0,,
156,2024-07-07,EU-North,cleaning,6221.58,1.3,0,30,low,0.38,0,none,0.0,,
1394,2025-01-24,EU-West,pet_care,5787.38,2.5,0,0,medium,0.67,0,none,0.0,,
601,2025-05-02,EU-East,pet_care,4650.5,3.4,0,60,low,0.5,0,none,0.0,,
1151,2024-08-06,EU-West,beauty,8238.12,1.5,0,30,low,0.56,0,none,0.0,,
249,2025-02-10,EU-West,pet_care,11468.67,3.2,0,0,low,0.56,0,none,0.0,,
762,2024-08-15,EU-West,home_appliance,15007.17,7.2,0,0,low,0.48,0,none,0.0,,
871,2025-03-16,EU-North,cleaning,17163.87,1.3,0,30,low,0.7,0,none,0.0,,
856,2024-02-15,EU-East,beauty,13544.01,3.9,0,0,medium,0.54,0,none,0.0,,
442,2024-09-05,EU-West,beauty,12913.34,1.6,0,60,low,0.26,0,none,0.0,,
1270,2024-04-19,EU-East,beauty,13749.91,1.1,0,30,medium,0.5,1,return,505.05,40.0,goods sent back
1284,2024-02-05,EU-North,beauty,12749.78,1.7,0,30,low,0.37,0,none,0.0,,
543,2025-02-22,EU-South,beauty,33541.38,0.9,1,0,medium,0.41,0,none,0.0,,
1075,2024-11-01,EU-South,beauty,6844.51,3.0,0,0,medium,0.7,1,dispute,472.87,120.0,quality complaint raised
702,2024-01-04,EU-West,home_appliance,38082.46,2.9,0,0,high,0.44,0,none,0.0,,
118,2024-06-08,EU-North,pet_care,29814.9,3.0,0,0,low,0.3,0,none,0.0,,
1006,2025-01-06,EU-West,home_appliance,15402.16,1.3,0,0,low,0.17,1,dispute,2616.66,47.0,chargeback pending
629,2025-05-14,EU-East,beauty,10107.21,1.9,0,30,medium,0.67,0,none,0.0,,
993,2024-02-05,EU-North,beauty,5913.38,2.7,0,0,medium,0.58,0,none,0.0,,
207,2024-08-18,EU-West,pet_care,9022.97,1.4,0,0,low,0.57,0,none,0.0,,
292,2025-04-11,EU-West,pet_care,11980.9,4.5,0,30,low,0.71,0,none,0.0,,
1222,2025-03-11,EU-West,pet_care,5540.21,2.3,0,0,low,0.67,0,none,0.0,,
382,2024-01-21,EU-South,cleaning,4129.37,4.0,0,90,medium,0.69,0,none,0.0,,
820,2024-09-16,EU-West,home_appliance,13184.88,14.2,0,0,low,0.43,0,none,0.0,,
971,2024-09-26,EU-West,beauty,8960.42,5.3,0,90,medium,0.54,0,none,0.0,,
1212,2024-11-30,EU-South,pet_care,9623.21,1.9,0,0,medium,0.34,1,dispute,,44.0,chargeback pending
201,2024-07-17,EU-North,pet_care,7473.52,4.1,0,30,low,0.55,0,none,0.0,,
597,2025-01-21,EU-North,home_appliance,10294.28,5.7,0,30,medium,0.39,0,none,0.0,,
898,2025-01-05,EU-West,home_appliance,4009.72,3.5,0,30,low,0.69,0,none,0.0,,
1178,2024-08-27,EU-West,pet_care,8342.55,5.4,0,30,high,0.71,0,none,0.0,,
855,2024-04-16,EU-West,pet_care,34915.75,1.2,0,60,medium,0.59,0,none,0.0,,
1328,2024-02-22,EU-East,home_appliance,13236.0,0.8,1,30,low,0.39,0,none,0.0,,
1389,2024-08-22,EU-South,pet_care,20071.27,3.5,0,90,medium,0.43,0,none,0.0,,
805,2025-03-18,EU-West,home_appliance,8885.51,0.3,1,60,medium,0.15,1,late_payment,,38.0,
1128,2024-04-29,EU-North,pet_care,4606.45,1.1,0,90,medium,0.38,0,none,0.0,,
963,2024-01-19,EU-West,beauty,9553.55,3.1,0,30,low,0.37,0,none,0.0,,
793,2025-06-08,EU-West,cleaning,29520.22,6.7,0,30,low,0.68,0,none,0.0,,
770,2024-09-05,EU-North,beauty,13539.96,4.4,0,90,low,0.37,0,none,0.0,,
1174,2024-12-09,EU-North,pet_care,53944.64,3.2,0,30,high,0.55,1,freight_overrun,489.64,46.0,
814,2024-07-21,EU-East,beauty,4318.75,1.8,0,60,low,0.28,1,freight_overrun,590.83,160.0,container reweigh cost
1115,2024-04-02,EU-South,home_appliance,3836.57,5.9,0,90,medium,0.24,0,none,0.0,,
506,2025-06-20,EU-North,beauty,11858.17,4.5,0,30,high,0.65,1,freight_overrun,594.24,19.0,container reweigh cost
892,2024-04-27,EU-South,cleaning,15391.34,10.0,0,30,medium,0.43,1,dispute,1351.45,13.0,chargeback pending
349,2024-10-12,EU-East,beauty,4388.69,2.3,0,60,high,0.27,1,return,1576.21,65.0,QC reject on arrival
1287,2024-11-17,EU-West,home_appliance,5317.86,2.2,0,30,medium,0.45,0,none,0.0,,
1141,2024-02-07,EU-West,beauty,3978.75,1.9,0,0,low,0.74,0,none,0.0,,
1392,2024-08-04,EU-South,home_appliance,4993.68,0.6,1,0,low,0.38,1,freight_overrun,809.86,57.0,extra freight billed
341,2025-04-18,EU-West,home_appliance,4100.38,2.3,0,30,high,0.48,0,none,0.0,,
787,2024-03-17,EU-South,pet_care,5196.19,5.3,0,60,low,0.32,0,none,0.0,,
616,2024-05-24,EU-North,beauty,5630.75,6.1,0,60,high,0.73,1,freight_overrun,112.12,21.0,container reweigh cost
155,2025-03-20,EU-West,home_appliance,9266.76,0.3,1,0,high,0.21,0,none,0.0,,
1292,2024-07-23,EU-North,beauty,11355.71,2.3,0,30,low,0.58,0,none,0.0,,
1263,2025-03-16,EU-West,beauty,11816.39,6.9,0,30,medium,0.47,0,none,0.0,,
78,2024-12-25,EU-North,pet_care,6804.38,3.0,0,30,low,0.54,0,none,0.0,,
1387,2024-06-17,EU-North,cleaning,16693.8,1.6,0,30,medium,0.73,0,none,0.0,,
288,2024-10-21,EU-West,beauty,9989.26,7.0,0,30,low,0.61,0,none,0.0,,
323,2024-09-29,EU-West,cleaning,22582.16,0.8,1,30,medium,0.0,1,freight_overrun,481.62,47.0,extra freight billed
687,2024-01-04,EU-East,beauty,70977.15,5.8,0,60,low,0.44,0,none,0.0,,
1076,2024-07-08,EU-West,home_appliance,8334.42,5.6,0,30,medium,0.71,0,none,0.0,,
1059,2025-05-15,EU-East,home_appliance,3097.29,2.2,0,90,medium,0.59,0,none,0.0,,
914,2024-11-21,EU-South,home_appliance,11845.3,6.8,0,90,medium,0.24,0,none,0.0,,
1267,2024-10-30,EU-West,pet_care,26926.1,2.4,0,30,low,0.75,1,return,903.17,97.0,goods sent back
1260,2024-02-21,EU-South,home_appliance,8333.14,1.6,0,30,medium,0.6,0,none,0.0,,
83,2024-09-04,EU-South,beauty,3366.02,9.8,0,30,low,0.53,0,none,0.0,,
513,2024-04-01,EU-West,pet_care,22127.22,9.5,0,60,high,0.44,0,none,0.0,,
1395,2024-09-11,EU-South,pet_care,12642.76,8.4,0,30,medium,0.66,0,none,0.0,,
965,2025-06-13,EU-South,cleaning,5891.62,2.1,0,30,low,0.81,0,none,0.0,,
465,2024-03-18,EU-East,cleaning,7987.7,3.4,0,30,low,0.58,0,none,0.0,,
1252,2024-09-17,,beauty,5241.46,2.6,0,0,high,0.41,0,none,0.0,,
360,2024-10-29,EU-East,pet_care,6250.77,0.7,1,60,low,0.52,0,none,0.0,,
1367,2024-10-06,EU-West,beauty,7737.43,2.0,0,0,low,0.5,0,none,0.0,,
930,2024-10-11,EU-North,beauty,4580.69,2.8,0,0,medium,0.35,1,dispute,714.34,48.0,buyer disputes invoice
1135,2024-11-18,EU-South,pet_care,7022.7,1.0,0,30,low,0.46,0,none,0.0,,n/a
334,2024-11-28,EU-South,home_appliance,11446.34,5.1,0,60,low,0.59,0,none,0.0,,
11,2024-06-11,EU-West,pet_care,8806.6,8.1,0,60,low,0.58,0,none,0.0,,
739,2024-12-02,EU-West,cleaning,2216.64,4.1,0,30,low,0.58,1,late_payment,22.68,58.0,payment delayed
471,2024-05-28,EU-East,home_appliance,20223.85,0.3,1,30,medium,0.51,0,none,0.0,,
832,2025-02-02,EU-East,cleaning,17954.62,3.2,0,0,low,0.83,1,return,394.08,75.0,goods sent back
33,2025-05-11,EU-West,home_appliance,19485.15,0.4,1,60,low,0.0,0,none,0.0,,
151,2025-02-21,EU-South,home_appliance,7494.79,3.8,0,0,low,0.56,0,none,0.0,,
414,2024-10-15,,home_appliance,5238.03,3.1,0,30,low,0.5,1,late_payment,,54.0,remittance overdue
581,2024-11-21,EU-East,pet_care,21909.87,4.2,0,30,low,0.57,0,none,0.0,,
383,2025-01-07,EU-North,home_appliance,12500.0,2.9,0,90,medium,0.57,1,freight_overrun,579.31,99.0,
794,2025-06-21,EU-West,home_appliance,8684.28,3.8,0,90,low,0.42,0,none,0.0,,
1077,2025-02-02,EU-East,home_appliance,22117.39,6.5,0,90,high,0.49,1,dispute,1760.46,92.0,
377,2025-06-02,EU-South,cleaning,12101.73,6.4,0,60,low,0.41,1,freight_overrun,776.8,16.0,container reweigh cost
1324,2024-11-16,EU-North,beauty,20836.39,7.3,0,60,medium,0.14,0,none,0.0,,
615,2024-09-06,EU-West,beauty,17640.8,2.8,0,30,low,0.63,0,none,0.0,,
1330,2024-08-29,EU-West,pet_care,9392.49,4.3,0,90,high,0.44,0,none,0.0,,
379,2024-02-08,EU-West,home_appliance,6206.02,2.1,0,0,medium,0.55,0,none,0.0,,
90,2025-04-23,EU-East,beauty,38068.68,3.4,0,60,low,0.63,0,none,0.0,,
693,2025-02-22,,beauty,3217.82,2.2,0,60,high,0.54,0,none,0.0,,
602,2024-03-07,EU-North,beauty,3166.46,11.8,0,30,high,0.57,0,none,0.0,,
214,2024-08-18,EU-South,beauty,16787.73,4.4,0,30,medium,0.3,1,return,891.2,40.0,buyer returned partial shipment
834,2024-05-04,EU-North,pet_care,17145.11,1.8,0,60,medium,0.4,0,none,0.0,,
333,2024-07-29,EU-North,cleaning,18057.79,3.4,0,60,low,0.3,0,none,0.0,,
134,2025-02-11,,cleaning,6159.44,3.2,0,60,low,0.49,0,none,0.0,,buyer queried ETA
347,2024-12-28,EU-South,cleaning,7118.3,10.9,0,30,low,0.68,0,none,0.0,,
556,2024-05-24,EU-West,pet_care,14585.27,2.8,0,0,low,0.65,0,none,0.0,,
8,2024-03-19,EU-North,home_appliance,22293.82,8.7,0,30,high,0.24,0,none,0.0,,
29,2024-10-02,EU-West,cleaning,2765.72,1.4,0,0,high,0.89,0,none,0.0,,
321,2024-06-15,EU-South,home_appliance,6183.91,7.5,0,90,high,0.49,1,default,,93.0,
1225,2024-04-10,EU-West,beauty,14212.73,0.4,1,30,low,0.0,1,dispute,,63.0,buyer disputes invoice
188,2025-06-07,EU-West,beauty,18564.17,1.3,0,60,low,0.54,0,none,0.0,,
1206,2025-03-17,EU-West,home_appliance,16189.49,0.7,1,0,low,0.34,1,late_payment,228.65,43.0,paid 40 days late
635,2024-02-27,EU-West,home_appliance,3519.08,1.9,0,90,medium,0.41,1,dispute,341.25,11.0,chargeback pending
553,2024-03-11,EU-West,cleaning,8501.51,2.6,0,90,high,0.28,0,none,0.0,,
305,2025-01-22,EU-South,beauty,5308.89,13.1,0,30,high,0.61,0,none,0.0,,
32,2024-04-07,EU-South,cleaning,16965.33,4.2,0,30,low,0.53,0,none,0.0,,
1083,2024-06-20,EU-South,home_appliance,19363.88,2.1,0,60,low,0.4,0,none,0.0,,
685,2024-10-29,EU-North,cleaning,20848.11,2.7,0,30,low,0.41,0,none,0.0,,
797,2024-06-13,EU-West,home_appliance,13764.87,0.8,1,0,low,0.16,1,freight_overrun,652.11,44.0,container reweigh cost
1157,2024-06-11,EU-West,home_appliance,15355.76,7.7,0,90,medium,0.21,0,none,0.0,,
175,2025-02-24,EU-West,home_appliance,9889.37,3.2,0,0,high,0.77,1,return,373.26,68.0,goods sent back
767,2025-03-01,EU-West,pet_care,11081.89,2.1,0,0,low,0.64,0,none,0.0,,
246,2024-10-15,EU-South,beauty,11866.82,9.7,0,30,low,0.57,0,none,0.0,,
1294,2024-12-27,EU-West,pet_care,7164.19,9.0,0,30,medium,0.91,0,none,0.0,,
146,2025-06-16,EU-West,beauty,21994.97,1.4,0,30,low,0.69,0,none,0.0,,
91,2025-04-02,EU-West,home_appliance,3086.99,3.3,0,60,low,0.42,0,none,0.0,,
683,2024-07-16,EU-West,cleaning,9952.67,11.1,0,30,low,0.91,0,none,0.0,,
311,2025-04-06,EU-East,cleaning,18440.2,2.9,0,0,high,0.53,0,none,0.0,,
94,2024-08-07,EU-West,cleaning,19662.55,1.8,0,0,low,0.52,0,none,0.0,,
1187,2025-05-08,EU-West,home_appliance,9984.21,17.0,0,30,low,0.51,0,none,0.0,,
925,2024-03-26,EU-West,home_appliance,7327.35,2.8,0,30,low,0.69,0,none,0.0,,
1173,2024-12-26,EU-West,cleaning,25509.74,0.6,1,30,low,0.04,0,none,0.0,,
1036,2025-01-16,,pet_care,14505.2,6.0,0,30,medium,0.81,0,none,0.0,,
244,2025-02-25,,home_appliance,29192.37,11.6,0,90,medium,0.6,0,none,0.0,,
215,2024-10-06,EU-North,pet_care,8053.02,5.8,0,90,medium,0.53,0,none,0.0,,
999,2024-09-12,EU-South,home_appliance,7033.12,6.4,0,60,low,0.56,0,none,0.0,,
854,2025-02-18,EU-South,beauty,25415.8,2.4,0,60,medium,0.32,0,none,0.0,,
426,2024-05-29,EU-South,home_appliance,15892.94,3.7,0,30,medium,0.43,0,none,0.0,,
1399,2025-01-22,EU-East,cleaning,26056.19,1.7,0,0,medium,0.41,0,none,0.0,,
227,2025-03-08,,beauty,10095.34,2.5,0,90,low,0.24,0,none,0.0,,
1133,2024-04-18,EU-West,cleaning,10019.37,3.3,0,90,low,0.43,0,none,0.0,,
1,2025-03-04,EU-North,beauty,55313.4,1.3,0,0,high,0.6,0,none,0.0,,
402,2024-08-26,EU-South,cleaning,39361.25,8.9,0,30,low,0.42,0,none,0.0,,
85,2024-12-29,EU-West,cleaning,15885.87,1.8,0,30,low,0.54,0,none,0.0,,
163,2025-05-23,EU-West,pet_care,6685.43,2.7,0,90,low,0.35,1,late_payment,219.62,58.0,
115,2024-06-11,EU-West,pet_care,25794.81,2.5,0,0,medium,0.51,0,none,0.0,,
671,2024-02-25,EU-West,pet_care,13980.27,1.3,0,60,low,0.45,0,none,0.0,,
1062,2024-10-22,EU-North,cleaning,9557.35,10.6,0,90,low,0.33,0,none,0.0,,
890,2024-08-21,EU-North,home_appliance,5175.78,3.5,0,0,medium,0.37,0,none,0.0,,
626,2024-12-27,,beauty,5167.65,6.2,0,60,low,0.39,0,none,0.0,,
953,2025-02-19,EU-West,home_appliance,16364.07,8.6,0,0,low,0.57,0,none,0.0,,
808,2024-02-14,EU-West,beauty,6283.35,4.6,0,60,high,0.36,0,none,0.0,,
259,2024-05-09,EU-West,beauty,4242.73,2.0,0,60,high,0.37,0,none,0.0,,
625,2024-05-20,EU-South,beauty,11508.67,2.0,0,0,medium,0.61,0,none,0.0,,
827,2025-02-16,EU-East,cleaning,26027.15,15.1,0,30,medium,0.88,0,none,0.0,,
235,2025-04-10,EU-South,pet_care,9686.41,4.4,0,0,medium,0.69,0,none,0.0,,
136,2025-04-27,EU-West,beauty,2626.66,3.1,0,30,low,0.63,0,none,0.0,,
617,2025-04-15,EU-North,home_appliance,7772.83,3.2,0,30,high,0.7,0,none,0.0,,
837,2024-02-23,,home_appliance,6464.9,1.4,0,30,medium,0.81,1,freight_overrun,527.64,28.0,carrier surcharge applied
843,2024-01-08,EU-East,beauty,15545.27,1.4,0,30,medium,0.63,0,none,0.0,,
960,2024-01-12,EU-East,home_appliance,8813.54,6.1,0,0,medium,0.73,1,return,188.25,76.0,buyer returned partial shipment
593,2024-06-19,EU-West,home_appliance,10029.58,8.2,0,30,medium,0.67,0,none,0.0,,
344,2025-04-04,EU-East,pet_care,4554.35,3.5,0,30,low,0.57,0,none,0.0,,
1146,2024-03-13,EU-West,beauty,23506.87,11.0,0,60,high,0.43,1,late_payment,279.76,31.0,remittance overdue
294,2024-01-27,EU-West,cleaning,14769.23,4.6,0,30,low,0.64,0,none,0.0,,
365,2024-01-30,EU-North,home_appliance,17099.88,11.8,0,30,medium,0.57,0,none,0.0,,
179,2024-07-14,,pet_care,29826.25,2.6,0,0,low,0.64,0,none,0.0,,
660,2024-03-04,EU-West,home_appliance,8248.94,3.3,0,90,low,0.42,0,none,0.0,,
997,2024-08-08,EU-North,home_appliance,10401.41,2.2,0,0,medium,0.41,0,none,0.0,,
15,2024-07-13,EU-East,home_appliance,3186.41,4.2,0,60,low,0.28,1,late_payment,,61.0,payment delayed
166,2024-07-17,,beauty,6795.61,2.0,0,60,low,0.17,0,none,0.0,,
60,2024-07-20,EU-West,beauty,8264.59,4.7,0,30,medium,0.75,1,freight_overrun,469.8,40.0,extra freight billed
710,2025-05-01,EU-East,home_appliance,19633.94,3.7,0,90,medium,0.44,0,none,0.0,,
677,2024-06-21,EU-South,pet_care,4563.82,4.1,0,90,high,0.46,0,none,0.0,,
781,2024-06-29,EU-West,cleaning,9984.66,2.4,0,60,low,0.49,1,default,5622.36,35.0,buyer did not pay
425,2024-09-21,EU-North,cleaning,14593.88,2.3,0,0,high,0.58,0,none,0.0,,
293,2025-02-21,EU-South,home_appliance,9229.09,1.7,0,30,low,0.65,0,none,0.0,,
1066,2024-10-20,EU-South,cleaning,12219.39,1.1,0,0,low,0.82,0,none,0.0,,
1242,2025-06-12,,cleaning,17028.79,3.5,0,90,high,0.43,1,freight_overrun,,100.0,
330,2024-09-11,EU-West,beauty,13422.37,7.6,0,0,low,0.81,0,none,0.0,,
430,2024-02-02,EU-South,beauty,6414.07,0.8,1,0,low,0.3,1,freight_overrun,261.93,62.0,carrier surcharge applied
1013,2024-10-17,EU-East,beauty,8124.01,1.9,0,30,medium,0.39,0,none,0.0,,
80,2025-05-30,EU-North,beauty,17084.19,1.6,0,0,low,0.73,0,none,0.0,,n/a
1053,2024-04-29,EU-West,cleaning,7088.16,3.4,0,30,low,0.62,0,none,0.0,,
938,2025-02-22,EU-West,beauty,39397.79,3.9,0,60,medium,0.75,0,none,0.0,,
835,2024-09-11,EU-North,cleaning,12762.73,7.2,0,30,low,0.47,1,return,256.53,102.0,
750,2024-11-25,EU-South,home_appliance,11918.77,15.1,0,60,low,0.48,0,none,0.0,,
891,2024-11-18,EU-West,pet_care,23361.83,2.9,0,90,medium,0.66,1,freight_overrun,311.47,43.0,
255,2024-01-24,EU-West,pet_care,9496.42,1.1,0,60,medium,0.29,0,none,0.0,,
1361,2024-01-01,EU-North,cleaning,13432.01,2.4,0,30,high,0.43,0,none,0.0,,
137,2024-06-09,EU-South,cleaning,10741.67,2.1,0,90,low,0.3,0,none,0.0,,
853,2024-11-01,EU-South,beauty,9559.46,6.5,0,30,low,0.61,0,none,0.0,,
724,2024-04-30,EU-South,home_appliance,3681.78,3.0,0,0,medium,0.7,0,none,0.0,,
860,2024-02-16,EU-East,beauty,6635.6,2.0,0,0,medium,0.65,0,none,0.0,,
970,2024-03-22,EU-West,beauty,15030.88,9.6,0,90,low,0.29,0,none,0.0,,
497,2024-07-28,EU-East,cleaning,7049.33,1.8,0,90,medium,0.66,0,none,0.0,,
951,2024-05-23,EU-East,home_appliance,62226.7,6.1,0,60,high,0.34,0,none,0.0,,
